,cluster,ktest,p-value,p-value_adjadj,log2fc
ENSGALG00000051595,1,2.241265410492965,0.6914819608394356,0.7957214739234012,0.056902391234477226
CA6,1,5.951265065353487,0.2028175100521073,0.41475973425788815,1.2792948125709251
ENSGALG00000012080,1,2.2657364679018035,0.6870140255244034,0.7928609642520523,0.2089054846795271
PDCD4,0,9.197936271736287,0.0563380112317794,0.20338632213638774,-0.4523085029267045
ITPKA,1,4.704992036350792,0.3189276929622044,0.5275892356694861,1.0569023912344773
SLC48A1,0,1.7494010321211426,0.781725522603185,0.8604573721554044,-0.6182579184582575
ANKRD46,0,16.724764597685592,0.0021859986175677,0.031228551679538568,-0.16549003010197083
P3H4,1,2.561097870754738,0.6337296973947668,0.7505392654955964,0.056902391234477226
THSD1,1,1.5592011158720664,0.8161055152536684,0.8832310771143598,0.8642573132920812
HEBP1,0,3.403954104122184,0.4926317677101444,0.6599219929137903,-1.0500128126820347
GZMA,1,19.938546853108218,0.0005135437219541,0.011076194243752687,1.1516806159865771
ENSGALG00000026294,1,4.469517550269972,0.3461772273965745,0.5450904465551867,-0.5280601094866791
APLP2,0,3.2468464106715667,0.5173978454337902,0.6732207327727018,0.041900227895230506
NMRK2,1,1.9561749576119585,0.7438193961734074,0.8345777789308202,-0.2337152734092506
ENSGALG00000049131,1,6.210950822756008,0.1839384915303872,0.39011344969329204,-inf
SH3TC1,1,2.7974951520492377,0.5922651723019398,0.7244833911950334,-0.2650257036528852
ENSGALG00000043329,1,27.927989043111307,1.2899170239586496e-05,0.0005999614064923952,-0.11638289100762737
KIF4B,0,18.97962058028613,0.0007932231685928,0.01482660128210841,-0.6503956524107313
ARRDC3,1,0.7485395895319132,0.9452108420813372,0.9659793991633492,1.249547469176873
BUB1B,0,12.408882505422392,0.0145561226061318,0.0924198260706781,-0.4945075497756527
FNDC3B,1,2.799796733184192,0.5918678014550207,0.7244403934577978,-0.9430976087655227
UBE2C,1,11.912426184597145,0.0180145077076115,0.10522073952114402,-0.49396691081827127
NCMAP,1,3.679248026390008,0.4511513719651964,0.6274706146942927,-0.390556585736744
ENSGALG00000044768,1,2.5862101685408043,0.6292678658017098,0.7504685340509359,-0.9430976087655227
DEUP1,1,7.126414675377196,0.1293566969425842,0.3287336644030094,1.6418648919556331
RPL4,1,16.32853640697874,0.0026085619871792,0.03432318404183158,0.15198071301862953
KDM2A,1,5.485417062778828,0.2410143085155862,0.4488162169750209,-0.2650257036528852
TMSB4X,0,14.987887422201648,0.0047264054802368,0.048824166646688656,-0.43710625593210695
RBM38,0,1.832842800517545,0.7664684003720594,0.8502145317493727,-0.07238062571048944
C3,1,3.025694462059096,0.5535347393285082,0.6993490073638764,1.0569023912344773
SLC4A4,1,6.584899439237691,0.1595190194859214,0.3643191332964002,-0.9430976087655227
TTC28,1,5.248201442295599,0.262765168649287,0.47387767114389007,0.2089054846795271
UBE2H,1,11.908429573262406,0.0180453568278762,0.10522073952114402,0.8303099813687435
ENSGALG00000016651,1,6.386615363948232,0.1720762069611316,0.37902248229324137,1.2792948125709251
MGST2,0,10.31202137044504,0.0354872524285941,0.15099498618688661,0.056902391234477226
ENSGALG00000033705,1,7.712455312179777,0.1026976831160242,0.28252457528479835,0.5012044850185154
THADA,0,5.086914647787497,0.2784952074536168,0.4905115344455579,2.864257313292081
ENSGALG00000044661,0,6.891567970199565,0.1417305219525638,0.3427582151210733,1.0569023912344773
E2F7,1,5.394390177529164,0.2491698115840248,0.4584541151499996,-1.750452530823127
UGP2,1,10.038000608921328,0.0397924086901848,0.1608763335664505,-0.8211070843869126
PCMTD2,0,5.076268391461832,0.279561025844063,0.49045794007730353,-0.3581351080443668
SRGAP1,0,7.806700328608282,0.0989212217210871,0.2786513287917946,-1.4976864604431606
EIF2AK2,1,0.278295150338245,0.9911718653131556,0.9936599379020441,1.6418648919556331
ENSGALG00000000264,1,4.390869677699813,0.3556843280407434,0.5518763817544506,-1.165490030101971
SMIM5,1,8.27662344529994,0.0819548202790415,0.25294697616988115,-0.5951743053452161
MYSM1,1,5.294388486283876,0.2584026965253992,0.46812082703876673,0.056902391234477226
MEP1B,1,3.5041733560412904,0.4772440603287904,0.6489204397870801,-0.13574268670791875
ENSGALG00000046098,1,5.486693381486937,0.2409016205429868,0.4490902694986505,-0.750452530823127
FUCA2,1,1.4834589931781232,0.8295674045002687,0.8934490086163368,2.3788304861218394
C1QTNF6,1,3.144605652931665,0.5339242589053037,0.6871612083723343,-0.4285244359357646
INPP5D,0,4.312711271314239,0.3653360904010337,0.5594733390521189,inf
ATG7,0,6.283321123394382,0.1789652273869302,0.386951842998768,-0.9430976087655227
NEU2,0,2.888922632332628,0.576582676704075,0.7149196239356169,-0.2650257036528852
ZBTB21,1,7.800614061685285,0.0991611307756939,0.2789342637853555,0.056902391234477226
AKAP10,1,7.76782461659721,0.1004630071699512,0.2814089836693311,-2.1130226102078353
USP54,1,7.195345911119522,0.1259182163586189,0.32204147406296396,-1.5280601094866793
CHGB,1,2.437031530178221,0.6559456349103288,0.7676367874901449,1.0569023912344773
ENSGALG00000037737,1,16.694757901986943,0.0022154871373676,0.031270867037161976,-0.7218077438762334
SLC35F5,1,3.5294986765408627,0.4734072048524879,0.6467311541700654,-0.9430976087655227
FLVCR1,1,13.327272861781148,0.0097826014839302,0.07196115041847352,0.056902391234477226
TFPI,1,7.316153072123134,0.1200947897260051,0.31166173554334425,0.1944059149844121
ENSGALG00000046788,1,6.624692204656778,0.157101370969966,0.36384768367471737,0.4719398905133208
SF3B1,1,4.959024395082783,0.291527748182767,0.5005812546850708,0.09658609270695946
CYP1B1,1,2.800244114474318,0.5917905756729045,0.7244403934577978,-0.9430976087655227
INKA2,1,1.916488143994084,0.7511154715872403,0.8382985173964735,1.3788304861218394
UBIAD1,1,1.710159418782769,0.7888713355617596,0.863570153871658,-0.4869214146931927
E4F1,1,2.331226398365424,0.675089742596404,0.7819411945833868,-0.9430976087655227
CR1L,0,2.0365133780993965,0.7290429914862406,0.8256432519662975,-0.3201672578453464
PGRMC1,1,1.560892561961292,0.8158031193389448,0.8834663850936458,-0.1107539665220586
GNAI1,1,2.250197192883638,0.6898504825584175,0.7952166945918357,-inf
TFRC,0,1.0604395248827498,0.9004970396985461,0.9370416646186744,-0.2265826246334804
ENSGALG00000051549,1,5.560181130716201,0.2344899387990906,0.44504877911491936,inf
HDX,0,11.295562607912274,0.0234356211329056,0.12269958708327539,-0.16549003010197083
BAK1,1,8.121494642105898,0.0872277158064388,0.2611608257677809,-0.36936236346762086
ENSGALG00000007728,0,8.087385216268677,0.0884291038923245,0.2624435878985766,0.9637929868429957
