,cluster,ktest,p-value,p-value_adjadj,log2fc
PCMTD2,0,7.338005842354727,0.1190683739892826,0.7911519866397515,2.1734828208555017
SRGAP1,0,1.2371713071161332,0.8719415047725919,0.9646445544393244,2.3434078222978143
EIF2AK2,1,1.5825705445563996,0.8119212868634456,0.9443082502258544,-inf
ENSGALG00000000264,1,2.764903196100131,0.5979061020617653,0.9052325542191754,0.9510903995190536
SMIM5,1,1.1753482314163683,0.8821404540035025,0.9699180362875232,-0.27130202181739427
MYSM1,1,3.305123074519588,0.5081209616306699,0.8898790921728019,0.21412480535284734
MEP1B,1,1.1657254516736648,0.8837088140961965,0.9685478630457764,-0.27130202181739427
ENSGALG00000046098,1,3.865002742419783,0.4245839197001185,0.8718355640659518,-inf
FUCA2,1,5.43972121250881,0.2450790640452554,0.8706183447433584,-inf
C1QTNF6,1,2.7221620645056186,0.605342143968487,0.90283619407528,0.21412480535284734
INPP5D,0,1.4399422610287134,0.8372239978411842,0.95085065058624,3.53605290024021
ATG7,0,0.7867865036911251,0.9402106893895408,0.9837311424766928,1.0766212816029124
NEU2,0,2.216750406366298,0.6959638231596241,0.9283996640872084,2.5360529002402097
ZBTB21,1,6.2215561529029175,0.1832020287472521,0.8270971952471878,-inf
AKAP10,1,7.75655449271437,0.1009141511593759,0.764501145146787,1.5360529002402097
USP54,1,2.124948634930208,0.7127903575716052,0.9274785254151224,-inf
CHGB,1,2.5687911355374875,0.6323614712348655,0.9092185064484049,-inf
ENSGALG00000037737,1,1.1305816553379626,0.8893902276291729,0.9689041853393292,-0.5316917063956242
SLC35F5,1,0.7020832506821351,0.9510717655122272,0.9851261188937088,-0.0489096004809464
FLVCR1,1,9.160020073829442,0.0572218499277438,0.6253754090463803,1.799087306074004
TFPI,1,3.481286100072027,0.480729533531311,0.8960400307452904,-inf
ENSGALG00000046788,1,1.6483246520246375,0.8000816901853605,0.9448433886050824,-0.4639470997597903
SF3B1,1,6.169636548534097,0.1868328274061435,0.8284228831147328,-1.3052493537407321
CYP1B1,1,3.7113714686013135,0.4464741688371831,0.8781442177417638,-inf
INKA2,1,3.712143084730071,0.4463622448888578,0.8797500260515004,-inf
UBIAD1,1,5.005325370011957,0.2867515152970933,0.8782588523647574,-0.13854681296562274
E4F1,1,6.202812091962896,0.1845054654293976,0.8311057001324217,-inf
CR1L,0,9.195961655568592,0.0563837173555212,0.6299856687767732,0.7286979781826056
PGRMC1,1,9.7936988251551,0.0440499438115395,0.5788922413937438,-0.9889670600246642
GNAI1,1,3.6352624033912218,0.4576115178340145,0.8808691392377564,
TFRC,0,5.291474228434418,0.2586761093074252,0.8759095160763265,0.07230398648813405
ENSGALG00000051549,1,3.62349174953086,0.4593511739433895,0.8827532818324929,-inf
HDX,0,1.3452041037221278,0.8536606554263412,0.9593178928306324,1.53605290024021
BAK1,1,3.4344837464904496,0.487909898406068,0.8948535635302076,0.12101540096136615
ENSGALG00000007728,0,3.848948667725197,0.4268342201925305,0.8710902452908785,1.9510903995190536
AS3MT,0,4.552833112098272,0.3363287266126343,0.8557414287499479,0.9510903995190536
VLDLR,1,2.0123778379652064,0.7334821207756683,0.9291483685988896,-inf
TPX2,0,3.9416671638623977,0.4139578999873947,0.8660207112707001,0.5965944421752605
PODXL,1,6.1511519889884525,0.1881409412649566,0.8251795669515639,-inf
FBRSL1,1,10.031086984610544,0.0399072690170807,0.5461408417198095,-inf
HOXD4,1,3.616762113744272,0.4603478517113263,0.882737970683272,-inf
SIRT5,0,4.342039009993366,0.361690516936305,0.8611678974673929,1.0335525597110264
RPS28,0,7.003568937408902,0.1356997435556726,0.8104542853355403,0.6802364892259607
CNN3,1,4.926366142818202,0.2949365759872134,0.8707423445434687,-inf
WDR60,0,1.4994232161513863,0.8267436324079224,0.9486444433825844,1.951090399519054
GAS6,1,2.6831601562464904,0.612164568665753,0.9045733922479168,-0.34659014912163144
GAN,1,0.1946025569342996,0.995562379115552,0.99768778512692,-inf
RPL22L1,0,30.18563469306584,4.486470248218268e-06,0.000640924321174,0.8123681626952314
FNIP1,0,1.912439754693316,0.7518594302832264,0.9349847907458708,0.9510903995190536
ENSGALG00000017139,1,4.220767082352666,0.3769519710286044,0.8557505045241813,-inf
