,cluster,ktest,p-value,p-value_adjadj,log2fc
CDKN2A,0,0.2908005327004711,0.9904002616817592,0.9963785328790333,1.1028771806403026
ENSGALG00000040833,1,0.3013640319884137,0.9897259503312912,0.9962012585116167,-0.3479233034203071
SLC20A1,1,1.8297980827173843,0.7670263373775127,0.8941475271472802,-inf
TUBA3E,1,1.87135223507492,0.7594054630260328,0.8961068256592809,-0.3665971442210907
PABPC1L,1,3.927102876348431,0.415961288791167,0.7196562089812578,-inf
LCP1,1,24.37940379062284,6.703702162259471e-05,0.00436946616755651,-2.665882496104724
ENSGALG00000051178,1,3.3236230717941107,0.505198116688832,0.7786776747033604,-0.4288432988038743
TANK,1,2.4021341036828314,0.6622416327434351,0.8568985203307785,-0.036525876025113875
HSPA8,1,4.412662140456314,0.3530294649039292,0.6854941066095713,-0.7218079107027155
ENSGALG00000030007,1,0.5898563400358343,0.9641841809228882,0.9842318258682344,-inf
ENSGALG00000001136,0,1.293828774207762,0.8624216986477566,0.9461565536453721,0.37851162325372983
RNF138,1,2.42969796728438,0.657267124188409,0.8569323653043143,-inf
SLC4A1,0,4.035096992297831,0.401276826016527,0.7178476315143595,3.478047296804644
PACS2,1,2.06275167940541,0.7242182203614348,0.8858938475369232,-inf
ENSGALG00000031149,0,3.2455273012170194,0.5176090453956771,0.7836624457163922,2.137503523749935
YIPF6,0,2.2956587432775506,0.6815595614608441,0.8609148948638136,3.37851162325373
STK26,1,11.369253136971285,0.0227130365813993,0.24822990799343497,-0.20645087746742632
CYP3A4,0,4.459004240325895,0.3474362315408353,0.6825859165831735,2.9634741239748865
TRAF3,1,0.7994221200952425,0.9385255205536932,0.9776307505767637,-inf
ENSGALG00000051895,1,2.3787905922580355,0.6664634957585994,0.8584401535977296,-inf
LYVE1,1,3.982921124870173,0.4083221585421588,0.7179529136648092,-1.1133414730759448
REEP1,0,4.211391375997398,0.3781524175495419,0.7010454735402853,4.37851162325373
LGALS2,1,10.114358280484494,0.0385447668854654,0.3133720884997187,-inf
CHN1,1,14.891777698598656,0.0049310217886935,0.1146749253184535,-2.0073507773877313
C15orf48,1,1.2197928540288374,0.8748292267209582,0.9498262476783174,1.3785116232537298
HSP90AA1,1,4.041284500369708,0.4004474324943698,0.7170052506613604,-0.8041244299381363
GSTT1,1,4.377427095544896,0.3573298447570508,0.6891607420579572,-inf
PDK4,0,3.954372795129804,0.4122160371943608,0.7181464062619526,1.3785116232537298
ENSGALG00000031327,0,1.8407318312209904,0.7650223983602495,0.8952865984321235,0.056583528366367514
SLC38A9,1,1.1064350630165571,0.893249872023728,0.9573953612258607,-inf
TRAF6,1,0.953784131547564,0.9167209674239118,0.9695621019819268,-inf
ALDOB,1,0.8864921971989983,0.9264906853934228,0.9711642404543216,-inf
VAMP1,1,2.022302224323799,0.7316567019774824,0.8869078744200863,0.056583528366367514
PTTG2,1,9.368193745093627,0.0525271752532858,0.3479487626326583,-0.7639326417664755
TREM-B2,1,15.673005079984868,0.0034908452437617,0.09434716875031621,-4.2796998594980655
ENSGALG00000052796,0,6.470647631000647,0.1666492410203761,0.5232315259666439,-0.24086090825325784
ENSGALG00000007302,1,2.56308469109494,0.6333762358738091,0.8405789460833564,-inf
BCL2L1,1,1.4973760288134328,0.8271061690224276,0.9243953102091624,-0.5090136474878575
METTL7A,0,0.700036320730895,0.9513244419571,0.9802031713694855,2.9634741239748865
ENSGALG00000002527,1,0.762340735803361,0.9434243142354722,0.9776667115231484,-inf
ENSGALG00000003283,0,0.8290470188730357,0.9345120313790404,0.9744651004995207,3.9634741239748865
ENSGALG00000048687,0,5.321523432178843,0.2558687986428129,0.6180405764319152,0.6047874790774059
RNF169,0,4.0437321420341705,0.40011970019855,0.7170052506613604,inf
FARP2,0,5.475456102189072,0.241895346890757,0.6077772534943643,1.3785116232537298
ENSGALG00000049285,1,5.80003209489715,0.2145879975847958,0.5747323781137614,-0.8438807980827181
LGI1,0,6.086368153521973,0.192790425676441,0.555592004831242,inf
SQSTM1,0,2.3304903467649947,0.6752234713169081,0.8602609045242706,0.0565835283663672
ERMP1,0,1.83487488634647,0.7660959824697012,0.8954950116536542,-0.20645087746742652
SIN3A,0,0.7343750156149363,0.9470231011185888,0.9789752282670879,1.3785116232537298
FTH1,0,6.417697579700159,0.1700505341939326,0.5303870120638835,0.01879487685601892
UBE2D1,1,4.711042524978867,0.3182512431695624,0.6718976420003901,-1.8694158901898554
PPP1R10,0,4.798399177124042,0.3086153499204233,0.664403336750104,0.44777428569084343
ENSGALG00000036805,0,5.285404708588168,0.2592463416989281,0.619776353052668,1.3785116232537298
ZNF831,1,1.7103072228673084,0.7888444629819709,0.9103802227143345,-inf
TNRC6A,1,4.528144532140647,0.3392232991561448,0.6791257240363259,-inf
TRIM62,1,1.678844580157034,0.7945568504669602,0.9117118192391971,-inf
ADAM9,1,0.3154913841092391,0.9887923325111336,0.9961926009503416,-1.3219280948873622
ENO2,1,6.557311850980131,0.1612149032408871,0.5170561649764827,0.5040425053375888
MT-ND6,1,2.37815378533028,0.6665787792686371,0.858374189702845,-0.4762171130171485
TMEM243,1,1.981933096846248,0.7390820580585298,0.8920724901128906,-inf
ENSGALG00000047058,1,2.158224662469033,0.7066842682167807,0.8751507965532888,-inf
LUZP2,0,5.07764562844109,0.2794229540511246,0.6402890331347075,-0.15754127698648013
TMBIM1,1,2.128344036046445,0.7121670090444481,0.8775933568015379,0.37851162325372983
ENSGALG00000045540,1,0.945362029770975,0.9179645959721704,0.9693527271610338,-inf
COPB2,1,2.9537911750100387,0.5655878814200552,0.8028216911569273,-0.6721144498162381
BTG1,0,4.800627825557815,0.3083727013818834,0.6648783506122509,-0.7445304537170914
ENSGALG00000001805,0,9.137733908500348,0.0577474930825654,0.35104859016757084,2.9634741239748865
EFHC1,1,4.611101124991549,0.3295762573280991,0.6740743122753253,-inf
SMOC1,1,2.6001650624834456,0.6267938841532212,0.835846496030232,-inf
ENSGALG00000052861,1,4.699628379768031,0.3195283389491389,0.6715913152945528,-inf
BLVRA,0,5.13127593317166,0.2740910369950544,0.6342024247936101,-0.0995356735509144
TSPAN9,1,8.314616129609625,0.0807099581388137,0.3937071128722619,-2.2653445665209953
LAMP5,1,31.82322203043612,2.0790269486184567e-06,0.00027720359314912753,-3.7712354962509527
CYP51A1,1,2.3923800916289832,0.6640047445651054,0.8573334339123375,-0.8207971849696768
ENSGALG00000013101,0,25.74488405696325,3.5622334467030934e-05,0.0027401795743869947,2.185866545311334
