,cluster,ktest,p-value,p-value_adjadj,log2fc
SULT1E1,0,3.9881347269981626,0.4076140214274332,0.5109475616920715,0.14503740449135874
TADA2L,0,3.952651865755678,0.41245164618516605,0.5109475616920715,0.2303264473022715
TBC1D7,2,9.845046579105622,0.043120329966588794,0.09176890736479153,0.7468827215820363
TNFRSF21,0,5.590931024537169,0.23185144299956606,0.34988490489025426,0.09211104525005769
TPP1,0,5.988469741528084,0.20001101647030398,0.3151848520977155,0.5903555403408253
TTYH2,2,5.387203101865687,0.24982376771857806,0.3702745128686068,0.4667001557463996
UCK1,2,9.255814927331153,0.055013879739689825,0.11415380045985639,-0.12877790877441558
VDAC3,0,17.954919507497213,0.0012593856837167065,0.004977571988023173,-0.30856117546500683
WDR91,0,1.6098006341664657,0.807029583464399,0.8354797556034862,0.20633582391433064
XPNPEP1,0,14.05438604503174,0.007123485641235772,0.021898122526761817,-0.5747994540764553
