,cluster,ktest,p-value,p-value_adjadj,log2fc
GSTT1,1,3.782339743518736,0.4362635910734583,0.7764312018847116,-inf
PDK4,0,5.323381349730703,0.2556960866943606,0.6967195822734622,0.6866339186160616
ENSGALG00000031327,0,2.4367120377037006,0.6560031886219446,0.8665828119180247,-0.8279392542136965
SLC38A9,1,3.625498718848088,0.459054226812908,0.7884774730343929,-inf
TRAF6,1,2.240529873888405,0.6916163491755076,0.8810399352554237,-inf
ALDOB,1,3.156994861543357,0.5319048852932661,0.8133102221609573,-inf
VAMP1,1,1.6783282601307348,0.7946504561620729,0.924549687215908,0.49398884067366594
PTTG2,1,7.575069124783207,0.108444258060365,0.5238853046394445,-0.9354376401259781
TREM-B2,1,3.282081751824548,0.5117762479013155,0.8065456227391401,-0.9654427779636316
ENSGALG00000052796,0,6.170183634547538,0.1867942355645681,0.632129392773496,-0.27738678427837193
ENSGALG00000007302,1,3.096398812220867,0.5418248896302424,0.817848890007913,-inf
BCL2L1,1,0.6247019269681174,0.960279581607014,0.9854074721467562,-0.31336608138393846
METTL7A,0,1.0607017256254143,0.900456131200526,0.9599745535186844,1.2715964193372178
ENSGALG00000002527,1,0.3554424499710016,0.9859596788486732,0.9954948174912472,-inf
ENSGALG00000003283,0,4.446753980275462,0.3489078522050228,0.7431818424427957,4.078951341394823
ENSGALG00000048687,0,8.880417209413132,0.0641589809742766,0.4458913145051382,-0.21715076612463496
RNF169,0,3.3313074584710187,0.503987204100608,0.7996394466298445,1.4939888406736659
FARP2,0,9.25966732455878,0.0549268068018183,0.4307984847201435,0.1720607457863035
ENSGALG00000049285,1,8.58540801611787,0.0723402397580851,0.4550174112867842,-0.7284035806627823
LGI1,0,3.8521464618147023,0.4263852916535127,0.7731374282021989,1.4939888406736659
SQSTM1,0,1.984205654351959,0.7386640595513246,0.9008098287211276,-0.6011683923666744
ERMP1,0,1.584817071226034,0.8115183583233309,0.9304427811856,2.493988840673666
SIN3A,0,4.266936644054917,0.371083623742881,0.7577867047982,1.4939888406736659
FTH1,0,5.481110815635844,0.2413948504294103,0.6867563312358756,-0.042896423669188395
UBE2D1,1,8.922497116060573,0.0630661489071677,0.4425694660152119,-1.6759361607686467
PPP1R10,0,4.915919367515628,0.2960340032542035,0.7129918249377235,1.2085866218114174
ENSGALG00000036805,0,6.277297809728997,0.1793744924940864,0.62147610064089,inf
ZNF831,1,0.7442220320233036,0.9457655491543432,0.979279486647022,-inf
TNRC6A,1,3.415478627836235,0.490845812169682,0.7969930105719035,-inf
TRIM62,1,1.6207190958113635,0.8050635366975898,0.9292638502945564,-inf
ADAM9,1,3.543203565329596,0.4713396268487794,0.7982042791681276,-1.9322759140284325
ENO2,1,5.434994777799194,0.2455028575922324,0.6838519710090039,2.75702324650746
MT-ND6,1,37.85682347467256,1.1994106997314198e-07,2.6653571105142663e-05,-0.7511164413605648
TMEM243,1,2.495091910353354,0.6455148776008934,0.8640826277242364,-inf
ENSGALG00000047058,1,1.0170231282873583,0.9072038351426572,0.9630613961174704,-inf
LUZP2,0,1.7143335421322514,0.7881123004515714,0.9245418198726486,1.4939888406736659
TMBIM1,1,1.6989021119906489,0.7909170472665555,0.923968513161864,0.49398884067366594
ENSGALG00000045540,1,1.2436029015572865,0.8708688280694012,0.9489970718611388,
COPB2,1,4.538145862953551,0.338048300115937,0.7401087184834442,-0.5934740005766737
BTG1,0,4.695812242567306,0.3199562506392113,0.7207619153318299,0.1720607457863035
ENSGALG00000001805,0,5.7294742949767885,0.220282717922685,0.6705968821447713,3.078951341394822
EFHC1,1,2.1536052398396293,0.7075315117537386,0.8883007052777635,-inf
SMOC1,1,1.4984910385419192,0.8269087272389999,0.9343601437728812,-inf
ENSGALG00000052861,1,2.551607429730312,0.6354191344407947,0.8588586400571001,-inf
BLVRA,0,7.515026607120591,0.1110485054547297,0.5272253862493805,-1.222218193325743
TSPAN9,1,6.537058643139016,0.1624703143483658,0.6028583092703741,-1.5060111593263343
LAMP5,1,5.815900250175786,0.2133252776022828,0.6666478006714047,-0.4320105778825575
CYP51A1,1,4.322455668538875,0.3641216270210523,0.7539671525910873,1.366233293475293
ENSGALG00000013101,0,33.25611155996159,1.0585991624354468e-06,0.0001924725749882,0.7284540943106889
CD74,1,6.824158855062901,0.1454775756214258,0.5807488048759513,-1.2378150483767616
HSPB9,1,1.710306629108172,0.7888445709352748,0.9243591188022428,-inf
MCU,1,4.535127510587986,0.3384025631295295,0.7390190545297024,-0.9389705666024404
CAP2,1,8.278115685757486,0.081905586496098,0.4774486558141849,-inf
ATP6V0C,1,0.267138307261453,0.991835556011167,0.9963189914727946,-0.45546955070654627
ENSGALG00000002012,1,2.94107182058684,0.5677348313641355,0.8251959758199644,
