,cluster,ktest,p-value,p-value_adjadj,log2fc
STX12,2,4.234875408139628,0.37515114219729045,0.43854721534401114,-0.25577693240001304
SULF2,1,17.205893201928124,0.001762756306037111,0.004180250668602292,0.6266809802122962
SULT1E1,0,1.7104219136512842,0.7888236105710735,0.8083007367580135,-0.2964158926003239
TADA2L,0,3.529075041196074,0.47347121432536166,0.5103650751818833,0.15570985587491695
TBC1D7,2,5.39770828185287,0.2488683938789119,0.34501468316615524,-0.3124999442048583
TNFRSF21,0,10.62340798262039,0.031138872986870982,0.05743392128689536,2.491282758375209
TPP1,0,12.32881960512939,0.015066461216708611,0.02908177397643755,0.3871611023960901
TTYH2,2,4.953389932433783,0.2921135022064697,0.3788346981740154,-0.31915583600285435
UCK1,2,5.161436612064821,0.27113053866099623,0.3629650759493982,-0.13263870478412876
VDAC3,0,6.161365991756487,0.18741710827505878,0.2868559498182265,-0.2619198520013618
WDR91,0,5.621428524345282,0.22926021277112005,0.3338350466667187,-0.15334102719182807
XPNPEP1,0,27.07846228034265,1.9165849233856475e-05,5.485398229000301e-05,-0.46422166798891257
